50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.655365,,,,,,,,,,,cfe79907-4e1f-447f-8664-feda220863ed,144,,"[50.1, 53.5]",3754066,2,,,,,0.9259742,,Right Foot,,,"[68.3, 77.7]",,Ground Pass,30.280025,,,,,Branislav Ivanović,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,8,Chelsea,33,['7bb3d2ff-cbe0-48bd-9e12-7aa07157f093'],57,,,,,,,,,,,,,,,Chelsea,33,00:02:57.191,Pass,
,,,,,,,,,,,,,,,,,1.006271,,,,,,,,,,,2085480f-8760-4ff6-a508-d0d3ea0b00fd,147,,"[68.7, 77.9]",3754066,3,,,,,-1.8999817,,Right Foot,,,"[63.2, 61.8]",,Ground Pass,17.013523,,,,,Ramires Santos do Nascimento,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,8,Chelsea,33,['8e714a4c-3da7-4c22-a3f8-d70186d2f056'],0,,,,,,,,,,,,,,,Chelsea,33,00:03:00.747,Pass,
,,,,,,,,,,,,,,,,,1.89653,,,,,,,,,,,c1af202a-8f6b-4dc9-8c24-2b7720d3ca47,150,,"[63.2, 61.8]",3754066,3,,,,,-2.977497,,Right Foot,,,"[32.4, 56.7]",,Ground Pass,31.219385,,,,,Gary Cahill,,,,,,1,From Free Kick,Ramires Santos do Nascimento,28100.0,Right Wing,8,Chelsea,33,['3ce3af87-e6d4-4f17-818d-06f5f7a58b90'],4,,,,,,,,,,,,,,,Chelsea,33,00:03:04.167,Pass,
,,,,,,,,,,,,,,,,,1.900688,,,,,,,,,,,61153a6b-89bb-49a0-a42e-8e82d79374a1,153,,"[32.4, 56.7]",3754066,3,,,,,-1.3688875,,Right Foot,,,"[38.5, 26.9]",,Ground Pass,30.417923,,,,,John Terry,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,8,Chelsea,33,['4e04b0c2-ebda-4101-b69a-e4f92fbda92c'],8,,,,,,,,,,,,,,,Chelsea,33,00:03:08.401,Pass,
,,,,,,,,,,,,,,,,,1.397642,,,,,,,,,,,9e873ef7-bed8-42b6-8ebe-556e161d6539,155,,"[38.5, 26.9]",3754066,3,,,,,-0.055498507,,Right Foot,,,"[52.9, 26.1]",,Ground Pass,14.422205,,,,,Francesc Fàbregas i Soler,,,,,,1,From Free Kick,John Terry,20287.0,Left Center Back,8,Chelsea,33,['405c9423-11fb-4ba5-b520-710647097027'],10,,,,,,,,,,,,,,,Chelsea,33,00:03:10.301,Pass,
,,,,,,,,,,,,,,,,,1.360398,,,,,,,,,,,fb161270-f26e-411b-871c-4433be76e501,161,,"[40.5, 2.9]",3754066,3,,,,,0.029931178,,Right Foot,,,"[57.2, 3.4]",,Low Pass,16.707483,,,,,Francesc Fàbregas i Soler,,,,,Recovery,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,8,Chelsea,33,['2b49b6da-99f2-44a3-8e1e-0adb0f32ed95'],16,,,,,,,,,,,,,,,Chelsea,33,00:03:16.544,Pass,
,,,,,,,,,,,,,,,,,0.978498,,,,,,,,,,,a8c535e0-0964-406d-9964-e73bea94b4f4,164,,"[64.6, 6.8]",3754066,3,,,,,1.5434808,,Left Foot,,,"[65.1, 25.1]",,Ground Pass,18.30683,,,,,Eden Hazard,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,8,Chelsea,33,['9066f7d9-6658-470e-851e-d06b7cb95e3e'],19,,,,,,,,,,,,,,,Chelsea,33,00:03:19.710,Pass,
,,,,,,,,,,,,,,,,,0.856706,,,,,,,,,,,8ddb1de2-464f-4702-9da0-14d953e33dad,167,,"[82.7, 34.6]",3754066,3,,,,,-1.0502155,,Right Foot,,,"[87.0, 27.1]",,Ground Pass,8.64523,,,,,Francesc Fàbregas i Soler,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,8,Chelsea,33,['72d77dff-9f03-4bdc-9407-43d087721b64'],26,,,,,,,,,,,,,,,Chelsea,33,00:03:26.310,Pass,
,,,,,,,,,,,,,,,,,1.903211,,,,,,,,,,,62acc993-34bd-4405-bd22-39dca846dd78,170,,"[87.0, 27.1]",3754066,3,,,,,-0.9019247,,Right Foot,,,"[100.2, 10.4]",,Ground Pass,21.28685,,,,,Willian Borges da Silva,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,8,Chelsea,33,['8d6331e3-559d-49e6-bb60-50de7faf913d'],27,,,,,,,,,,,,,,,Chelsea,33,00:03:27.838,Pass,
,,,,,,,,,,,,,,,,,1.119724,,,,,,,,,,,404e34c4-0866-4538-a0a1-65a895720fc2,173,,"[106.5, 14.5]",3754066,3,,,,,2.3158576,,Right Foot,,,"[95.8, 26.1]",,Ground Pass,15.781318,,,,,Francesc Fàbregas i Soler,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,8,Chelsea,33,['5010641d-fec5-4fed-b15a-1890f2157ee1'],32,,,,,,,,,,,,,,,Chelsea,33,00:03:32.446,Pass,
,,,,,,,,,,,,,,,,,2.026264,,,,,,,,,,,b028da0c-b28e-46b7-9678-e11fd70833d2,177,,"[96.4, 27.5]",3754066,3,,,,,1.9166709,,Right Foot,,,"[84.4, 60.8]",,Low Pass,35.396187,,,,,Branislav Ivanović,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,8,Chelsea,33,"['192b293b-938b-4439-8a13-c662ded6fcc2', '43476e6e-2b3a-4648-8ef9-91c49644ba4e']",35,,,,,,,,,,,,,,,Chelsea,33,00:03:35.185,Pass,True
,,,,,,,,,,,,,,,,,1.62445,,,,,,,,,,,54b6de1c-7fb8-40fc-80a6-1c732b6f8821,180,,"[74.3, 72.6]",3754066,3,,,,,0.2239045,,Left Foot,,,"[84.4, 74.9]",,Ground Pass,10.358571,,,,,Ramires Santos do Nascimento,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,8,Chelsea,33,['2608c819-4d79-48d7-b747-bb625b5b841b'],40,,,,,,,,,,,,,,,Chelsea,33,00:03:40.259,Pass,
,,,,,,,,,,,,,,,,,1.070402,,,,,,,,,,,39e6acb4-b1d1-46fb-9527-85fdc3c98a94,184,,"[86.4, 74.9]",3754066,3,,,,,-1.4342468,,Right Foot,,,"[88.2, 61.8]",,Low Pass,13.223085,,,Incomplete,,Eden Hazard,,,,,,1,From Free Kick,Ramires Santos do Nascimento,28100.0,Right Wing,8,Chelsea,33,"['7773158a-5b1c-4570-ab79-c71c85d16e65', '8793d022-5c4f-47d5-b4d2-f2f2e08bce72', '8cebe7f1-dc75-4af9-92e7-f67cf2153073']",41,,,,,,,,,,,,,,,Chelsea,33,00:03:41.923,Pass,True
,,,,,,,,,,,,,,,,,1.528108,,,,,,,,,,,ce5455e6-a853-4d79-8c21-2706462d17bc,188,,"[51.2, 20.3]",3754066,3,,,,,-0.30865088,,Right Foot,,,"[65.0, 15.9]",,Ground Pass,14.484474,,,,,Raheem Sterling,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,9,Manchester City,36,['6bbfcde0-597e-442f-a768-65ddc52c659e'],46,,,,,,,,,,,,,,,Manchester City,36,00:03:46.227,Pass,
,,,,,,,,,,,,,,,,,1.275023,,,,,,,,,,,d13bfa36-ab4c-421b-b3f4-626e5ec269e4,191,,"[91.2, 28.0]",3754066,3,,,,,2.0564184,,Right Foot,,,"[85.5, 38.8]",,Ground Pass,12.21188,,,,,David Josué Jiménez Silva,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,9,Manchester City,36,['f9e27d00-025c-49b4-93a3-42c61f36ed58'],49,,,,,,,,,,,,,,,Manchester City,36,00:03:49.934,Pass,
,,,,,,,,,,,,,,,,,1.028446,,,,,,,,,,,651c70b8-2611-48e8-a004-2aaaa60349e9,193,,"[85.5, 38.8]",3754066,3,,,,,0.24623652,,Left Foot,,,"[104.2, 43.5]",,Ground Pass,19.281597,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,9,Manchester City,36,"['8720e952-dee9-49db-b59c-55d8c447f09c', 'ef39d734-aa14-40c4-906a-facbf2440272']",51,,,,,,,,,,,,,,,Manchester City,36,00:03:51.209,Pass,
,,,,,,,,,,,,,,,,,1.861545,,,,,,,,,,,300f564b-a39d-474c-b6ee-21f7b8e7c1c1,196,,"[120.0, 0.1]",3754066,4,,,,,1.8069981,,Left Foot,,,"[110.3, 40.4]",,High Pass,41.450935,,,Unknown,True,Eliaquim Mangala,,True,Outswinging,,Corner,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,10,Manchester City,36,['544370bd-7f7c-483f-88a9-e0ca0edc34d3'],25,,,,,,,,,,,,,,,Manchester City,36,00:04:25.337,Pass,
,,,,,,,,,,,,,,,,,3.576289,,,,,,,,,,,26f9190f-adf5-4f8f-9d9e-68194f355f8b,200,,"[9.2, 37.6]",3754066,5,,,,,0.3827993,,Right Foot,,,"[69.3, 61.8]",,High Pass,64.789276,,,Incomplete,,Diego da Silva Costa,,,,,Free Kick,1,From Free Kick,Asmir Begović,3339.0,Goalkeeper,11,Chelsea,33,"['5ec7395d-6b94-493a-936a-28d12187c32f', 'd7a34b81-3de0-4ee0-b561-27d1fc2bf6db']",4,,,,,,,,,,,,,,,Chelsea,33,00:05:04.805,Pass,
,,,,,,,,,,,,,,,,,2.16665,,,,,,,,,,,d7a34b81-3de0-4ee0-b561-27d1fc2bf6db,202,,"[50.8, 18.3]",3754066,5,,,,,0.6238783,,Head,,,"[69.0, 31.4]",,Low Pass,22.424316,,,Incomplete,,David Josué Jiménez Silva,,,,,Recovery,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,11,Chelsea,33,"['26f9190f-adf5-4f8f-9d9e-68194f355f8b', 'c8686d0f-5ab5-4d20-9e2b-41e2d5b86a08', 'd90d29e9-36cf-4843-afeb-e1f276bfa2f5']",8,,,,,,,,,,,,,,,Manchester City,36,00:05:08.381,Pass,
,,,,,,,,,,,,,,,,,1.392185,,,,,,,,,,,d90d29e9-36cf-4843-afeb-e1f276bfa2f5,204,,"[51.1, 48.7]",3754066,5,,,,,2.11968,,Left Foot,,,"[43.7, 60.8]",,Low Pass,14.183441,,,,,Gary Cahill,,,,,Recovery,1,From Free Kick,John Terry,20287.0,Left Center Back,11,Chelsea,33,"['7b5bf9d4-93ff-4ff6-8a7c-11d90d812a76', 'd7a34b81-3de0-4ee0-b561-27d1fc2bf6db']",10,,,,,,,,,,,,,,,Chelsea,33,00:05:10.548,Pass,
,,,,,,,,,,,,,,,,,1.08917,,,,,,,,,,,d92278a2-8760-44a5-a8ed-2c89d6448818,207,,"[43.7, 60.8]",3754066,5,,,,,-1.1182594,,Right Foot,,,"[52.5, 42.7]",,Ground Pass,20.125854,,,,,Francesc Fàbregas i Soler,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,11,Chelsea,33,['6fa015fc-a207-45f2-8ffd-4dea24bb7869'],12,,,,,,,,,,,,,,,Chelsea,33,00:05:12.713,Pass,
,,,,,,,,,,,,,,,,,1.387075,,,,,,,,,,,c749441c-fee7-4047-8243-ce19c04b25f4,211,,"[52.1, 42.1]",3754066,5,,,,,-3.0584514,,Right Foot,,,"[40.1, 41.1]",,Ground Pass,12.0415945,,,,,John Terry,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,11,Chelsea,33,"['00d2f5a5-9e0c-4ac2-aed0-2bb0125f373b', 'f065c55b-69a2-46f3-974a-e83bd05a1cac']",14,,,,,,,,,,,,,,,Chelsea,33,00:05:14.136,Pass,True
,,,,,,,,,,,,,,,,,1.360913,,,,,,,,,,,c67ea561-c2a0-499d-8485-d44c63a025e2,214,,"[40.1, 41.3]",3754066,5,,,,,-1.345338,,Left Foot,,,"[45.1, 19.5]",,Ground Pass,22.366045,,,,,César Azpilicueta Tanco,,,,,,1,From Free Kick,John Terry,20287.0,Left Center Back,11,Chelsea,33,['fdf13a1f-f243-4708-b568-b6aaf73a66cb'],15,,,,,,,,,,,,,,,Chelsea,33,00:05:15.563,Pass,
,,,,,,,,,,,,,,,,,2.675713,,,,,,,,,,,b28db195-a052-4067-8777-5ee8f1c07277,217,,"[45.1, 19.5]",3754066,5,,,,,-0.31617182,,Right Foot,,,"[88.2, 5.4]",,Low Pass,45.347767,,,,,Willian Borges da Silva,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,11,Chelsea,33,['e574dc75-6795-4ae7-a6db-6e70663b017f'],17,,,,,,,,,,,,,,,Chelsea,33,00:05:17.803,Pass,
,,,,,,,,,,,,,,,,,1.298132,,,,,,,,,,,77037339-f37b-4a60-a665-fee65cc34381,220,,"[94.0, 16.3]",3754066,5,,,,,-1.0004131,,Right Foot,,,"[97.4, 11.0]",,Ground Pass,6.2968245,,,Incomplete,,Eden Hazard,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,11,Chelsea,33,"['65116bde-cb9c-46c6-83cd-2123b9f09b52', '7b496aad-dc93-46d4-a068-fd093cbcf4ed']",23,,,,,,,,,,,,,,,Chelsea,33,00:05:23.628,Pass,
,,,,,,,,,,,,,,,,,2.656873,,,,,,,,,,,8e34fec8-b07a-401e-b440-3e711facf3a1,224,,"[22.3, 67.6]",3754066,5,,,,,0.4686559,,Right Foot,,,"[46.2, 79.7]",,Low Pass,26.788431,,,Out,,Jesús Navas González,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Right Center Back,11,Chelsea,33,['d333ccb0-4ca6-4331-af40-b211b7f8ae44'],25,,,,,,,,,,,,,,,Manchester City,36,00:05:25.275,Pass,
,,,,,,,,,,,,,,,,,1.638812,,,,,,,,,,,9d0420b4-f58c-4720-b0a6-7f067c423452,226,,"[77.3, 0.1]",3754066,5,,,,,0.1746722,,,,,"[96.0, 3.4]",,High Pass,18.988945,,,Incomplete,,Diego da Silva Costa,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,12,Chelsea,33,"['21fa4f8a-a496-4bed-96ee-bfc099ff2ee9', '2ffd9063-5412-4d70-95a0-f13af2b79807']",44,,,,,,,,,,,,,,,Chelsea,33,00:05:44.797,Pass,
,,,,,,,,,,,,,,,,,1.085705,,,,,,,,,,,53d9f87f-bf30-4178-b3b8-c7b98d7b13a3,229,,"[96.8, 0.1]",3754066,5,,,,,1.9743313,,,,,"[93.0, 9.0]",,Low Pass,9.677293,,,,,Willian Borges da Silva,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,13,Chelsea,33,['fbd5a045-a9eb-43c4-a384-067d4a7a361b'],59,,,,,,,,,,,,,,,Chelsea,33,00:05:59.121,Pass,
,,,,,,,,,,,,,,,,,0.719469,,,,,,,,,,,4bc08c50-308d-4130-ba84-7e28c2bcc400,232,,"[93.0, 9.0]",3754066,6,,,,,-1.1659045,,Right Foot,,,"[96.0, 2.0]",,Ground Pass,7.615773,,,,,César Azpilicueta Tanco,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,13,Chelsea,33,['04316ebe-23cf-4270-bf74-0c723861534b'],0,,,,,,,,,,,,,,,Chelsea,33,00:06:00.316,Pass,
,,,,,,,,,,,,,,,,,0.886079,,,,,,,,,,,5c38c734-0533-4632-a43a-df737347694a,235,,"[96.0, 2.0]",3754066,6,,,,,0.5431896,,Right Foot,,,"[101.3, 5.2]",,Ground Pass,6.1911225,,,,,Eden Hazard,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,13,Chelsea,33,['857ff131-5ef1-44c3-916f-d8aba0e4f9ac'],1,,,,,,,,,,,,,,,Chelsea,33,00:06:01.669,Pass,
,,,,,,,,,,,,,,,,,0.982589,,,,,,,,,,,f8d10d6a-cc6c-4b8b-bbcf-5cce1323b135,238,,"[101.3, 5.2]",3754066,6,,,,,-2.8367896,,Right Foot,,,"[92.4, 2.4]",,Ground Pass,9.330059,,,,,César Azpilicueta Tanco,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,13,Chelsea,33,['184ea7ab-1820-4ffd-84e3-0475de99c77d'],3,,,,,,,,,,,,,,,Chelsea,33,00:06:03.321,Pass,
,,,,,,,,,,,,,,,,,0.737368,,,,,,,,,,,c5ebb75a-9fbe-440b-a390-bca90f742345,241,,"[92.2, 3.4]",3754066,6,,,,,2.8809903,,Right Foot,,,"[86.2, 5.0]",,Ground Pass,6.20967,,,,,Willian Borges da Silva,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,13,Chelsea,33,['dfaf9309-33e6-4255-b3f2-0130ad2dce55'],5,,,,,,,,,,,,,,,Chelsea,33,00:06:05.330,Pass,
,,,,,,,,,,,,,,,,,1.232853,,,,,,,,,,,d9bcd955-9593-4a0b-80c7-70389deceb29,244,,"[86.2, 5.0]",3754066,6,,,,,1.6977692,,Right Foot,,,"[83.2, 28.5]",,Ground Pass,23.690716,,,,,Nemanja Matić,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,13,Chelsea,33,['2f4b1f7f-c597-4690-8413-96935643d67e'],6,,,,,,,,,,,,,,,Chelsea,33,00:06:06.754,Pass,
,,,,,,,,,,,,,,,,,1.253711,,,,,,,,,,,992eecf8-245c-427f-96d2-42c2da186066,255,,"[81.3, 12.9]",3754066,6,,,,,2.4745202,,Right Foot,,,"[65.3, 25.5]",,Ground Pass,20.365658,,,,,Francesc Fàbregas i Soler,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,13,Chelsea,33,"['0b4a588b-2a91-453d-912d-d05373e5923d', 'b70af0bf-e7b9-4dac-96ef-a4d2d2764c21']",12,,,,,,,,,,,,,,,Chelsea,33,00:06:12.347,Pass,True
,,,,,,,,,,,,,,,,,1.084073,,,,,,,,,,,54a1f5ae-4dfa-4f29-87ad-ab8d08801d43,258,,"[64.2, 26.5]",3754066,6,,,,,0.822615,,Right Foot,,,"[82.3, 46.0]",,Ground Pass,26.605639,,,,,Ramires Santos do Nascimento,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,13,Chelsea,33,['1c27eeef-6a48-4aa3-b511-375554ec2f64'],15,,,,,,,,,,,,,,,Chelsea,33,00:06:15.096,Pass,
,,,,,,,,,,,,,,,,,5.617405,,,,,,,,,,,3639f359-b902-4c24-bd10-2c3c2354c5be,276,,"[15.6, 54.8]",3754066,6,,True,,,-0.63268954,,Right Foot,,,"[88.7, 1.2]",,High Pass,90.645294,,,,,Sergio Leonel Agüero del Castillo,,True,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,14,Manchester City,36,['db2ad5a5-e630-4af7-a037-ed2160c035be'],24,,,,,,,,,,,,,,,Manchester City,36,00:06:24.613,Pass,
,,,,,,,,,,,,,,,,,1.670306,,,,,,,,,,,cdbc2832-8ab2-4e37-b118-852f53a83f73,279,,"[104.2, 3.2]",3754066,6,,,,,2.2471943,,Right Foot,,,"[92.4, 17.9]",,Ground Pass,18.850199,,,,,Raheem Sterling,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,14,Manchester City,36,['a3350eec-5053-4e89-825c-501b442d4d89'],34,,,,,,,,,,,,,,,Manchester City,36,00:06:34.783,Pass,
,,,,,,,,,,,,,,,,,1.106488,,,,,,,,,,,e85c4de8-aa22-45f4-afb3-dd9b1e650859,283,,"[93.2, 19.3]",3754066,6,,,,,1.5707964,,Right Foot,,,"[93.2, 25.4]",,Ground Pass,6.1,,,,,Gnégnéri Yaya Touré,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,14,Manchester City,36,"['222f8de8-239c-4957-ab9c-1637882bd6a4', '5de31ce0-b795-45a3-acaf-b52634ab1759']",37,,,,,,,,,,,,,,,Manchester City,36,00:06:37.879,Pass,True
,,,,,,,,,,,,,,,,,0.719623,,,,,,,,,,,ff8bdc41-781d-48f8-9c08-7ce3f90d023f,286,,"[93.2, 25.4]",3754066,6,,,,,-0.9192091,,Right Foot,,,"[97.7, 19.5]",,Ground Pass,7.420243,,,,,David Josué Jiménez Silva,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,14,Manchester City,36,['5e9af8d6-2a7b-471a-b992-37560fe6e4d3'],39,,,,,,,,,,,,,,,Manchester City,36,00:06:39.464,Pass,
,,,,,,,,,,,,,,,,,2.700847,,,,,,,,,,,f99473e1-d18b-4370-8368-c4ff3f429db7,289,,"[97.7, 19.5]",3754066,6,,,,,-0.0656948,,Left Foot,,,"[112.9, 18.5]",,Ground Pass,15.23286,,,,,Raheem Sterling,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,14,Manchester City,36,['2914698d-c7db-4d48-82cc-a98de36b5ca2'],40,,,,,,,,,,,,,,,Manchester City,36,00:06:40.949,Pass,
,,,,,,,,,,,,,,,,,1.799218,,,,,,,,,,,6f2b73a2-fad0-4f37-8ce3-f7d16b47d2db,293,,"[113.3, 14.7]",3754066,6,,,,,-2.2664363,,Right Foot,,,"[104.2, 3.8]",,Ground Pass,14.199296,,,,,Aleksandar Kolarov,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,14,Manchester City,36,"['cae41c8c-7465-4bb9-8652-e493662cb39b', 'd366c855-a4f7-4048-a734-2500cb7f0c0d']",48,,,,,,,,,,,,,,,Manchester City,36,00:06:48.445,Pass,True
,,,,,,,,,,,,,,,,,1.125513,,,,,,,,,,,112d3459-d051-4466-8323-b78f6ce2678d,296,,"[104.2, 3.8]",3754066,6,,,,,2.0371249,,Left Foot,,,"[96.7, 18.7]",,Ground Pass,16.681128,,,,,Raheem Sterling,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,14,Manchester City,36,['c198fe84-9897-4b05-b836-b0b3872f4ae8'],51,,,,,,,,,,,,,,,Manchester City,36,00:06:51.927,Pass,
,,,,,,,,,,,,,,,,,0.610198,,,,,,,,,,,e5063cf5-3524-4e75-833a-95c1819fb473,300,,"[96.3, 18.3]",3754066,6,,,,,1.4591135,,Right Foot,,,"[97.5, 29.0]",,Ground Pass,10.767079,,,,,David Josué Jiménez Silva,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,14,Manchester City,36,['095081bf-f77a-49ac-851c-617bed6ed23f'],53,,,,,,,,,,,,,,,Manchester City,36,00:06:53.845,Pass,
,,,,,,,,,,,,,,,,,3.63521,,,,,,,,,,,b26cacb0-588e-49f1-9bf2-10b3b5294346,309,,"[26.6, 50.7]",3754066,7,,,,,0.27250436,,Right Foot,,,"[92.8, 69.2]",,High Pass,68.73638,,,Incomplete,,Diego da Silva Costa,,,,,Free Kick,1,From Free Kick,Asmir Begović,3339.0,Goalkeeper,15,Chelsea,33,"['d753df14-981b-4d90-bb8e-c3ceae27f9f7', 'ec04e7c9-ff1f-44e1-9dd5-6d50bede91ab']",38,,,,,,,,,,,,,,,Chelsea,33,00:07:38.908,Pass,
,,,,,,,,,,,,,,,,,1.38308,,,,,,,,,,,d753df14-981b-4d90-bb8e-c3ceae27f9f7,312,,"[27.3, 10.9]",3754066,7,,,,True,0.083836645,,,,,"[39.2, 11.9]",,Low Pass,11.941943,,,,,Gnégnéri Yaya Touré,,,,,Recovery,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,16,Manchester City,36,"['3b4b5848-e063-474b-b337-42d99a5325ae', 'b26cacb0-588e-49f1-9bf2-10b3b5294346', 'fbba11d3-4fd7-4a8b-a037-9e02e74846e0']",42,,,,,,,,,,,,,,,Manchester City,36,00:07:42.543,Pass,True
,,,,,,,,,,,,,,,,,1.045193,,,,,,,,,,,f99986ba-f69f-4a35-bcde-0d6a91ce6708,316,,"[38.8, 11.3]",3754066,7,,,,,-2.3989036,,Right Foot,,,"[32.7, 5.7]",,Ground Pass,8.280701,,,,,Raheem Sterling,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,16,Manchester City,36,"['082b4eaa-221a-4b8d-b323-dfe9a6cc018e', '696650af-f61f-4d35-b27a-c00f6ceef29e']",44,,,,,,,,,,,,,,,Manchester City,36,00:07:44.404,Pass,True
,,,,,,,,,,,,,,,,,1.732476,,,,,,,,,,,968aee62-ab47-4d18-9cf8-3552350ef7bf,320,,"[44.4, 3.4]",3754066,7,,,,,-0.114876606,,Left Foot,,,"[70.4, 0.4]",,Ground Pass,26.172504,,,,,David Josué Jiménez Silva,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,16,Manchester City,36,['3da9295f-1920-4363-a58b-a43d76e7063b'],47,,,,,,,,,,,,,,,Manchester City,36,00:07:47.367,Pass,
,,,,,,,,,,,,,,,,,1.152638,,,,,,,,,,,98aea505-fb49-44d1-a11b-09de20dad44b,326,,"[77.0, 1.4]",3754066,8,,,,,1.9010937,,Left Foot,,,"[73.4, 11.9]",,Ground Pass,11.1,,,,,Gnégnéri Yaya Touré,,,,,Free Kick,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,17,Manchester City,36,['5677d96b-a024-4f12-b6a0-104bfec4b5ab'],2,,,,,,,,,,,,,,,Manchester City,36,00:08:02.872,Pass,
,,,,,,,,,,,,,,,,,0.859099,,,,,,,,,,,4d5887f5-4700-4240-81f6-e7d49e6082f8,328,,"[73.6, 11.9]",3754066,8,,,,,0.033045817,,Right Foot,,,"[85.7, 12.3]",,Ground Pass,12.106609,,,,,Raheem Sterling,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,17,Manchester City,36,['fdb0561b-558d-4ad0-af72-96c3d74d2115'],4,,,,,,,,,,,,,,,Manchester City,36,00:08:04.025,Pass,
,,,,,,,,,,,,,,,,,1.908084,,,,,,,,,,,9413ba37-8aa5-4c86-ae83-f6dd9449bffd,334,,"[90.5, 5.9]",3754066,8,,,,,0.858186,,Left Foot,True,,"[117.2, 36.8]",,High Pass,40.837482,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,,,Free Kick,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,18,Manchester City,36,"['4f89c248-e616-4920-be4d-b400976f9c66', 'b079c5d4-d934-4f49-ad87-3a9855647d1c']",40,,,,,,,,,,,,,,,Manchester City,36,00:08:40.743,Pass,
