50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.070075,,,,,,,,,,,,91c47d6d-ec6c-4e5d-a433-488d2ffcda37,112,,"[45.6, 23.1]",3754112,3,True,,,-2.296196,,Right Foot,,,"[32.3, 8.1]",,Ground Pass,,20.047194,,,,,Fabricio Coloccini,,,,,Free Kick,1,From Free Kick,Jack Colback,9649.0,Left Center Midfield,10,Newcastle United,37,['1ea12adc-3a6c-40a3-a516-b9d1cd7abea0'],31,,,,,,,,,,,,,,,Newcastle United,37,00:03:31.670,Pass,
,,,,,,,,,,,,,,,,1.434621,,,,,,,,,,,,e78a8061-cb9b-4db5-a8aa-c412e1f91f41,114,,"[29.7, 17.0]",3754112,3,,,,1.8662372,,Right Foot,,,"[24.8, 33.1]",,Ground Pass,,16.829142,,,,,Chancel Mbemba Mangulu,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,10,Newcastle United,37,['3004cda1-6e35-4217-bb8e-7a5bbbc38eed'],37,,,,,,,,,,,,,,,Newcastle United,37,00:03:37.550,Pass,
,,,,,,,,,,,,,,,,1.87656,,,,,,,,,,,,e97a410b-6a18-434b-ab05-cf2b6539e838,117,,"[25.4, 46.8]",3754112,3,,,,1.4004213,,Right Foot,,,"[28.6, 65.4]",,Ground Pass,,18.873262,,,,,Vurnon Anita,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,10,Newcastle United,37,['16190f34-a9fc-489a-8081-43eb442043bb'],40,,,,,,,,,,,,,,,Newcastle United,37,00:03:40.482,Pass,
,,,,,,,,,,,,,,,,0.823526,,,,,,,,,,,,6c5d13d6-56d4-4796-af13-16d86769f663,120,,"[29.0, 65.4]",3754112,3,,,,-1.8460687,,Right Foot,,,"[25.3, 52.3]",,Ground Pass,,13.612494,,,,,Chancel Mbemba Mangulu,,,,,,1,From Free Kick,Vurnon Anita,16072.0,Right Center Midfield,10,Newcastle United,37,['920ba4e3-9d3e-4944-8fa7-a652d5af2cb2'],44,,,,,,,,,,,,,,,Newcastle United,37,00:03:44.062,Pass,
,,,,,,,,,,,,,,,,1.428943,,,,,,,,,,,,bb9d801f-bf10-43e3-ad39-1697f5a13ad7,123,,"[26.4, 51.3]",3754112,3,,,,-1.5966526,,Right Foot,,,"[25.8, 28.1]",,Ground Pass,,23.207758,,,,,Fabricio Coloccini,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,10,Newcastle United,37,['06e9909f-c024-4aa2-bb50-9502123ed118'],45,,,,,,,,,,,,,,,Newcastle United,37,00:03:45.954,Pass,
,,,,,,,,,,,,,,,,1.13746,,,,,,,,,,,,5d23e3d4-e72d-429e-a315-83dd56f33d3e,126,,"[34.8, 23.5]",3754112,3,,,,-1.0154302,,Right Foot,,,"[46.9, 4.0]",,Ground Pass,,22.949074,,,,,Massadio Haïdara,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,10,Newcastle United,37,['cc16b481-686f-42dc-813c-39f6e0492b80'],49,,,,,,,,,,,,,,,Newcastle United,37,00:03:49.855,Pass,
,,,,,,,,,,,,,,,,0.032516,,,,,,,,,,,,dd9ac21d-12a1-4987-8397-f52dffa90538,130,,"[46.2, 5.2]",3754112,3,,,,0.44237423,,Left Foot,,,"[50.0, 7.0]",,Low Pass,,4.204759,,,Incomplete,,,,,,,,1,From Free Kick,Massadio Haïdara,4840.0,Left Back,10,Newcastle United,37,"['780aa199-96c3-4e10-8b7d-69b6f712019b', 'b14365c3-002c-4024-8abe-2609fa0c3b52']",51,,,,,,,,,,,,,,,Newcastle United,37,00:03:51.918,Pass,True
,,,,,,,,,,,,,,,,1.218272,,,,,,,,,,,,e93ea24e-945b-407f-aee8-c3f75bbdab0a,132,,"[53.1, 0.1]",3754112,4,,,,0.79474366,,,,,"[63.7, 10.9]",,High Pass,,15.132746,,,,,Papiss Demba Cissé,,,,,Throw-in,1,From Throw In,Massadio Haïdara,4840.0,Left Back,11,Newcastle United,37,['5017828b-f95f-479c-b42e-d7ffe66c7708'],3,,,,,,,,,,,,,,,Newcastle United,37,00:04:03.892,Pass,
,,,,,,,,,,,,,,,,0.870485,,,,,,,,,,,,f0d7735e-e21c-4a60-ab0f-142d88edae09,134,,"[63.7, 10.9]",3754112,4,,,,-2.5302932,,Head,,,"[52.0, 2.7]",,Low Pass,,14.287407,,,,,Massadio Haïdara,,,,,,1,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,11,Newcastle United,37,['78e0ffab-c120-47d5-88b4-63b5ef7c43ff'],5,,,,,,,,,,,,,,,Newcastle United,37,00:04:05.110,Pass,
,,,,,,,,,,,,,,,,3.192477,,,,,,,,,,,,da4b9bc3-195c-43e7-b713-f00011818be4,137,,"[43.6, 8.4]",3754112,4,,,,2.5312548,,Left Foot,,,"[9.0, 32.6]",,High Pass,,42.223217,,,,,Timothy Michael Krul,,,,,,1,From Throw In,Massadio Haïdara,4840.0,Left Back,11,Newcastle United,37,['7165a128-6bb1-4c11-962d-4a2fb440641f'],8,,,,,,,,,,,,,,,Newcastle United,37,00:04:08.090,Pass,
,,,,,,,,,,,,,,,,1.868006,,,,,,,,,,,,ea18aa20-b724-43c8-88ba-e4726b0d26b0,141,,"[10.3, 30.7]",3754112,4,,,,0.40556023,,Left Foot,,,"[46.4, 46.2]",,High Pass,,39.286892,,,Incomplete,,Georginio Wijnaldum,,,,,,1,From Throw In,Timothy Michael Krul,9467.0,Goalkeeper,11,Newcastle United,37,"['5ca541c1-2bbe-4c18-a447-25eaee398d4e', 'e783fa7c-addf-4119-a0b9-f8d9abcad3f9', 'f56959d1-4e6b-4daa-ab65-63b3967362f0']",12,,,,,,,,,,,,,,,Newcastle United,37,00:04:12.391,Pass,True
,,,,,,,,,,,,,,,,1.397164,,,,,,,,,,,,f56959d1-4e6b-4daa-ab65-63b3967362f0,143,,"[73.7, 33.9]",3754112,4,,,,-1.0109994,,Head,,,"[83.1, 18.9]",,Low Pass,,17.701977,,,,,Jay Rodriguez,,,,,Recovery,1,From Throw In,Steven Davis,3828.0,Right Center Midfield,11,Newcastle United,37,"['3d9ecb81-c210-42de-9166-1b5c0fbcdc4e', 'ea18aa20-b724-43c8-88ba-e4726b0d26b0']",14,,,,,,,,,,,,,,,Southampton,25,00:04:14.259,Pass,
,,,,,,,,,,,,,,,,2.655192,,,,,,,,,,,,da2fcd08-4560-41c3-aee1-1fc519419100,146,,"[98.7, 20.5]",3754112,4,,,,0.9702852,,Left Foot,,,"[120.0, 51.6]",,High Pass,,37.694828,,,Out,,Graziano Pellè,,,,,,1,From Throw In,Jay Rodriguez,3685.0,Left Wing,11,Newcastle United,37,['929e584c-d1a5-41c2-82b2-1e31496e08bb'],17,,,,,,,,,,,,,,,Southampton,25,00:04:17.630,Pass,
,,,,,,,,,,,,,,,,3.631646,,,,,,,,,,,,513642d6-6501-4403-bc43-7e96f05a7f8a,148,,"[7.0, 36.1]",3754112,4,,,,0.4071281,,Right Foot,,,"[71.7, 64.0]",,High Pass,,70.459206,,,,,Moussa Sissoko,,,,,Goal Kick,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,12,Newcastle United,37,['a30435fa-c340-4b73-a6fa-c1e444e73781'],43,,,,,,,,,,,,,,,Newcastle United,37,00:04:43.575,Pass,
,,,,,,,,,,,,,,,,1.775311,,,,,,,,,,,,2c06dd82-66a5-4837-b2a2-86e7bd9b7271,150,,"[71.7, 64.0]",3754112,4,,,,-0.16324028,,Head,,,"[88.7, 61.2]",,High Pass,,17.229046,,,Incomplete,,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Wing,12,Newcastle United,37,['37a93770-7463-4ede-9a68-8935fccf106f'],47,,,,,,,,,,,,,,,Newcastle United,37,00:04:47.207,Pass,
,,,,,,,,,,,,,,,,2.125053,,,,,,,,,,,,652d1a95-5a10-4563-a54b-b215c56962b4,153,,"[26.8, 19.4]",3754112,4,,,,1.5909278,,Right Foot,,,"[26.2, 49.2]",,Ground Pass,,29.80604,,,,,José Miguel da Rocha Fonte,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,13,Southampton,25,['969f204e-c359-4aeb-b858-319028ec4fec'],50,,,,,,,,,,,,,,,Southampton,25,00:04:50.243,Pass,
,,,,,,,,,,,,,,,,1.215132,,,,,,,,,,,,c5ca0fe4-1a05-4451-a429-659fdd10723d,157,,"[33.6, 53.3]",3754112,4,,,,1.2312194,,Right Foot,,,"[40.1, 71.7]",,Ground Pass,,19.514353,,,,,Cédric Ricardo Alves Soares,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,13,Southampton,25,['8e737e0d-8f6f-4e48-910d-c085490eed50'],54,,,,,,,,,,,,,,,Southampton,25,00:04:54.383,Pass,
,,,,,,,,,,,,,,,,2.103473,,,,,,,,,,,,b2f8132a-9687-4ab3-b6b8-f10d2d6378d7,160,,"[40.1, 71.7]",3754112,4,,,,-0.2346223,,Right Foot,,,"[81.1, 61.9]",,High Pass,,42.154953,,,Incomplete,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,13,Southampton,25,['9c8013e8-69cf-43bf-ba42-a14446fa7208'],56,,,,,,,,,,,,,,,Southampton,25,00:04:56.702,Pass,
,,,,,,,,,,,,,,,,1.266156,,,,,,,,,,,,9c8013e8-69cf-43bf-ba42-a14446fa7208,161,,"[39.0, 18.2]",3754112,4,,,,0.16257358,,Head,,,"[57.9, 21.3]",,Low Pass,,19.152546,,,Incomplete,,,,,,,Recovery,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,13,Southampton,25,"['2b8ed807-0cb1-4230-9a2f-27ecffa86329', 'b2f8132a-9687-4ab3-b6b8-f10d2d6378d7']",58,,,,,,,,,,,,,,,Newcastle United,37,00:04:58.806,Pass,
,,,,,,,,,,,,,,,,3.147202,,,,,,,,,,,,2b8ed807-0cb1-4230-9a2f-27ecffa86329,162,,"[62.2, 58.8]",3754112,5,,,,1.3703978,,Right Foot,,,"[64.8, 71.6]",,High Pass,,13.061394,,,Incomplete,,Cédric Ricardo Alves Soares,,,,,Recovery,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,13,Southampton,25,"['146d47c0-7d05-4872-9648-929884823422', '9c8013e8-69cf-43bf-ba42-a14446fa7208', 'b9416bf1-1bab-426c-b909-f22eb1e32472']",0,,,,,,,,,,,,,,,Southampton,25,00:05:00.072,Pass,
,,,,,,,,,,,,,,,,0.844181,,,,,,,,,,,,e052563a-c852-4f60-998f-4aba1955b301,166,,"[57.8, 8.1]",3754112,5,,,,0.027770637,,Left Foot,,,"[68.6, 8.4]",,Ground Pass,,10.804166,,,,,Papiss Demba Cissé,,,,,,1,Regular Play,Gabriel Antoine Obertan,42899.0,Left Wing,14,Newcastle United,37,['5d8ad412-35f7-41cb-a264-c2daaa33c2e6'],3,,,,,,,,,,,,,,,Newcastle United,37,00:05:03.739,Pass,
,,,,,,,,,,,,,,,,0.968827,,,,,,,,,,,,dacd92b4-d3dd-473a-b936-86b2fcd70f73,170,,"[67.5, 13.8]",3754112,5,,,,2.822938,,Right Foot,,,"[57.8, 17.0]",,Ground Pass,,10.214206,,,,,Jack Colback,,,,,,1,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,14,Newcastle United,37,"['37ff18a4-34a7-4276-b44e-d58d1e37a6ae', '8ba03f7f-7338-49d6-ac92-8f2ab241bc32']",6,,,,,,,,,,,,,,,Newcastle United,37,00:05:06.782,Pass,True
,,,,,,,,,,,,,,,,2.739856,,,,,,,,,,,,1c1b6cef-9211-4fbd-b152-b90064f0ef26,173,,"[57.8, 17.0]",3754112,5,,,,1.9318967,,Left Foot,,,"[43.6, 54.6]",,High Pass,,40.19204,,,,,Chancel Mbemba Mangulu,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,14,Newcastle United,37,['3f2b8b1e-413a-4d4f-be52-b86fffeba1a8'],8,,,,,,,,,,,,,,,Newcastle United,37,00:05:08.492,Pass,
,,,,,,,,,,,,,,,,1.428542,,,,,,,,,,,,6ce4ff58-97b0-44aa-b072-0ea25c7c7b5c,176,,"[46.9, 64.5]",3754112,5,,,,0.7031469,,Left Foot,,,"[62.0, 77.3]",,Ground Pass,,19.795202,,,,,Daryl Janmaat,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,14,Newcastle United,37,['eb8cb2f5-c663-4754-ae53-d5111785e443'],14,,,,,,,,,,,,,,,Newcastle United,37,00:05:14.534,Pass,
,,,,,,,,,,,,,,,,1.005026,,,,,,,,,,,,dc3d4f41-fd56-49fc-8960-1527f13303ce,179,,"[62.0, 77.3]",3754112,5,,,,-2.6281328,,Right Foot,,,"[48.7, 69.8]",,Ground Pass,,15.268923,,,,,Chancel Mbemba Mangulu,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,14,Newcastle United,37,['93b1d174-cfa7-4db3-8df2-59e1955396f0'],16,,,,,,,,,,,,,,,Newcastle United,37,00:05:16.588,Pass,
,,,,,,,,,,,,,,,,1.795795,,,,,,,,,,,,3359151f-40a3-4a2f-8561-59c9e520e525,182,,"[48.7, 69.8]",3754112,5,,,,-1.991595,,Right Foot,,,"[34.2, 37.4]",,Ground Pass,,35.49662,,,,,Fabricio Coloccini,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,14,Newcastle United,37,['eb458b15-554f-45c0-83a6-ec01fad24dd1'],18,,,,,,,,,,,,,,,Newcastle United,37,00:05:18.652,Pass,
,,,,,,,,,,,,,,,,2.116132,,,,,,,,,,,,4706206a-d5b9-4ab7-8d47-1198940eb4b6,185,,"[37.6, 43.7]",3754112,5,,,,1.3973434,,Right Foot,,,"[41.7, 67.1]",,Ground Pass,,23.756474,,,,,Chancel Mbemba Mangulu,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,14,Newcastle United,37,['d55866f3-2219-432f-b59e-169e4cf90f12'],23,,,,,,,,,,,,,,,Newcastle United,37,00:05:23.354,Pass,
,,,,,,,,,,,,,,,,1.788207,,,,,,,,,,,,77f54843-43c0-4dea-a297-bda1c70580a9,188,,"[57.3, 69.3]",3754112,5,,,,0.37420836,,Right Foot,,,"[82.0, 79.0]",,Ground Pass,,26.53639,,,,,Daryl Janmaat,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,14,Newcastle United,37,['7d3e2ecc-64e4-4e7c-82a2-2597f0d0b9e5'],29,,,,,,,,,,,,,,,Newcastle United,37,00:05:29.622,Pass,
,,,,,,,,,,,,,,,,1.571321,,,,,,,,,,,,dedd2fea-fbb7-4f4e-a8fb-47cfa5e9e948,192,,"[88.4, 79.8]",3754112,5,,,,-1.2691773,,Right Foot,,,"[94.0, 61.8]",,Ground Pass,,18.850994,,,Incomplete,,Moussa Sissoko,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,14,Newcastle United,37,"['19ed9913-50d0-4ffd-a2cc-69b3d09e5e99', '3e5fa560-e547-40d6-a749-f9540bdaa955']",32,,,,,,,,,,,,,,,Newcastle United,37,00:05:32.092,Pass,
,,,,,,,,,,,,,,,,1.009571,,,,,,,,,,,,19ed9913-50d0-4ffd-a2cc-69b3d09e5e99,194,,"[26.1, 18.3]",3754112,5,,,,0.048349388,,Right Foot,,,"[32.3, 18.6]",,Ground Pass,,6.207254,,,,,Steven Davis,,,,,Recovery,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,15,Southampton,25,"['5ee9f749-2790-4d9a-a436-6cb1b3c39c73', 'dedd2fea-fbb7-4f4e-a8fb-47cfa5e9e948']",33,,,,,,,,,,,,,,,Southampton,25,00:05:33.664,Pass,
,,,,,,,,,,,,,,,,0.873509,,,,,,,,,,,,f4843ce5-19f0-400b-9890-ff45fc08e79a,197,,"[27.6, 24.9]",3754112,5,,,,0.7448798,,Right Foot,,,"[35.3, 32.0]",,Ground Pass,,10.473777,,,,,Victor Wanyama,,,,,,1,Regular Play,Steven Davis,3828.0,Right Center Midfield,15,Southampton,25,['da655927-1f33-4b68-a452-a71edab488da'],35,,,,,,,,,,,,,,,Southampton,25,00:05:35.909,Pass,
,,,,,,,,,,,,,,,,0.98886,,,,,,,,,,,,56428035-2228-4cd3-b9aa-650d90937586,200,,"[41.4, 27.7]",3754112,5,,,,-0.37930012,,Right Foot,,,"[55.7, 22.0]",,Ground Pass,,15.394155,,,,,Sadio Mané,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,15,Southampton,25,['9347d2a8-e7fb-4c3c-9815-fe0dd0e8745a'],38,,,,,,,,,,,,,,,Southampton,25,00:05:38.245,Pass,
,,,,,,,,,,,,,,,,2.817817,,,,,,,,,,,,ae29e696-3d0c-4918-8c57-1c50f842eaae,207,,"[43.6, 73.2]",3754112,5,,,,-2.4012392,,Right Foot,,,"[12.3, 44.6]",,Low Pass,,42.398705,,,,,Timothy Michael Krul,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,15,Southampton,25,['03a18534-45f7-43d0-a58f-d5d616883a97'],43,,,,,,,,,,,,,,,Newcastle United,37,00:05:43.538,Pass,
,,,,,,,,,,,,,,,,2.620968,,,,,,,,,,,,e7af31f7-cb70-4c33-b569-800f7c1a63d5,211,,"[14.7, 35.4]",3754112,5,,,,-0.45954928,,Left Foot,,,"[63.6, 11.2]",,High Pass,,54.560516,,,Incomplete,,Gabriel Antoine Obertan,,,,,,1,Regular Play,Timothy Michael Krul,9467.0,Goalkeeper,15,Southampton,25,"['7f9fce8b-56ad-48aa-a197-91b48e14f9c8', '89aef68a-4816-44d9-845e-64ba77745bf5', 'a7926589-b70e-4fb2-aaa9-9a12b937b02f']",48,,,,,,,,,,,,,,,Newcastle United,37,00:05:48.253,Pass,True
,,,,,,,,,,,,,,,,1.491499,,,,,,,,,,,,89aef68a-4816-44d9-845e-64ba77745bf5,213,,"[56.5, 68.9]",3754112,5,,,,-0.1191928,,Head,,,"[73.2, 66.9]",,High Pass,,16.819334,,,,,Dušan Tadić,,,,,Recovery,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,15,Southampton,25,"['ccf809cc-d7b7-4f2c-bce1-0e1db4739b93', 'e7af31f7-cb70-4c33-b569-800f7c1a63d5']",50,,,,,,,,,,,,,,,Southampton,25,00:05:50.874,Pass,
,,,,,,,,,,,,,,,,1.1253,,,,,,,,,,,,7347d7fb-76ba-46c1-b8c6-4f04a383e14f,220,,"[70.0, 60.0]",3754112,5,,,,-2.1357903,,Left Foot,,,"[62.9, 48.8]",,Ground Pass,,13.260844,,,,,Victor Wanyama,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,15,Southampton,25,"['548b0179-56bb-4d20-a2f1-b3c5fef8962a', 'f6062c1c-b442-4163-85d8-eb6756ede694']",56,,,,,,,,,,,,,,,Southampton,25,00:05:56.359,Pass,True
,,,,,,,,,,,,,,,,0.656015,,,,,,,,,,,,222d75bd-8179-4c20-a0be-dbe3900f1511,223,,"[62.9, 48.8]",3754112,5,,,,-1.3038833,,Right Foot,,,"[66.4, 36.0]",,Ground Pass,,13.269891,,,,,Sadio Mané,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,15,Southampton,25,['b197894b-0e92-414b-b512-03f4a48399c9'],58,,,,,,,,,,,,,,,Southampton,25,00:05:58.376,Pass,
,,,,,,,,,,,,,,,,1.113496,,,,,,,,,,,,0f84e358-3c8f-419a-9c41-c76b491a231a,226,,"[66.4, 36.0]",3754112,5,,,,3.0378003,,Right Foot,,,"[52.0, 37.5]",,Ground Pass,,14.477914,,,,,Maya Yoshida,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,15,Southampton,25,['92bc66b4-7ef0-4944-947a-b0916a27f005'],59,,,,,,,,,,,,,,,Southampton,25,00:05:59.072,Pass,
,,,,,,,,,,,,,,,,1.207565,,,,,,,,,,,,c87668c9-03dc-49c0-bfb2-d419be877f1d,229,,"[53.7, 43.5]",3754112,6,,,,-1.4427135,,Right Foot,,,"[55.4, 30.3]",,Ground Pass,,13.309019,,,,,Victor Wanyama,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,15,Southampton,25,['60810bb6-5c53-425d-9450-db05bd082b5f'],2,,,,,,,,,,,,,,,Southampton,25,00:06:02.379,Pass,
,,,,,,,,,,,,,,,,0.740055,,,,,,,,,,,,70121361-a4fb-42f6-9e36-5eaf9cf85556,232,,"[56.8, 30.6]",3754112,6,,,,0.18311082,,Right Foot,,,"[70.3, 33.1]",,Ground Pass,,13.72953,,,,,Jay Rodriguez,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,15,Southampton,25,['c99eba8d-9120-4c89-9326-f9028373088c'],4,,,,,,,,,,,,,,,Southampton,25,00:06:04.746,Pass,
,,,,,,,,,,,,,,,,1.294995,,,,,,,,,,,,8d69d0c2-d9a6-4af1-b1e6-4bf6b73d1bf7,239,,"[50.1, 49.1]",3754112,6,,,,1.152572,,Right Foot,,,"[53.3, 56.3]",,Ground Pass,,7.879086,,,,,Vurnon Anita,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,16,Newcastle United,37,['51d72eaf-9a99-45dd-85c7-e7add8ba46e6'],6,,,,,,,,,,,,,,,Newcastle United,37,00:06:06.751,Pass,
,,,,,,,,,,,,,,,,2.281435,,,,,,,,,,,,2235b2cc-3e32-4445-b444-2895d6963675,243,,"[55.1, 59.5]",3754112,6,,,,0.3169429,,Right Foot,,,"[80.1, 67.7]",,Ground Pass,,26.310453,,,,,Moussa Sissoko,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,16,Newcastle United,37,"['5c91d359-501d-4f6d-a21a-ffbfbaf8c258', 'f2d601d7-1f0c-43ac-91a7-af4cc21f972f']",9,,,,,,,,,,,,,,,Newcastle United,37,00:06:09.572,Pass,True
,,,,,,,,,,,,,,,,1.209453,,,,,,,,,,,,e04ed380-1854-4e88-82a6-81c5c369ee6a,247,,"[109.7, 56.8]",3754112,6,,,,-1.7057731,03ff3bef-c5b2-4ed1-99a9-d89750146279,Right Foot,,,"[107.5, 40.6]",,Ground Pass,,16.3487,,,,,Georginio Wijnaldum,True,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,16,Newcastle United,37,['c2684054-63aa-4295-b061-99aef47a5485'],16,,,,,,,,,,,,,,,Newcastle United,37,00:06:16.375,Pass,
,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,1c03a11d-f050-4497-953b-6fa0614d376a,253,,"[68.9, 0.1]",3754112,6,,,,1.2943405,,,,,"[75.0, 21.6]",,Low Pass,,22.348602,,,,,Papiss Demba Cissé,,,,,Throw-in,1,From Throw In,Massadio Haïdara,4840.0,Left Back,17,Newcastle United,37,['e1d7ca93-a30e-4fa8-8aa8-04d89219510a'],26,,,,,,,,,,,,,,,Newcastle United,37,00:06:26.386,Pass,
,,,,,,,,,,,,,,,,3.704927,,,,,,,,,,,,ea154117-43b8-4289-acec-8567a59c3bb6,257,,"[14.5, 46.9]",3754112,6,True,,,0.12863894,,Right Foot,,,"[74.8, 54.7]",,High Pass,,60.802383,,,Incomplete,,Graziano Pellè,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,18,Southampton,25,"['6865c298-9108-46d0-8d9e-9f4ab9fc9d3b', 'e631a49f-d0ab-4cbe-ba87-6ef38a2c7f11']",51,,,,,,,,,,,,,,,Southampton,25,00:06:51.501,Pass,
,,,,,,,,,,,,,,,,1.852868,,,,,,,,,,,,6865c298-9108-46d0-8d9e-9f4ab9fc9d3b,259,,"[45.3, 25.4]",3754112,6,,,,1.198527,,Right Foot,,,"[49.4, 35.9]",,Low Pass,,11.272089,,,,,Vurnon Anita,,,,,Recovery,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,18,Southampton,25,"['ea154117-43b8-4289-acec-8567a59c3bb6', 'fb699619-2b46-491f-be7f-54df5797886a']",55,,,,,,,,,,,,,,,Newcastle United,37,00:06:55.205,Pass,
,,,,,,,,,,,,,,,,3.648363,,,,,,,,,,,,2a99fcb6-f427-4ee4-88e3-340d1f72f2b3,262,,"[48.7, 34.8]",3754112,6,,,,-0.038793314,,Right Foot,,,"[92.5, 33.1]",,High Pass,,43.832977,,,Incomplete,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,18,Southampton,25,"['02738ed6-596e-4b4d-80fb-605398f87d62', '4390a106-b946-4212-b214-0185d005864c']",57,,,,,,,,,,,,,,,Newcastle United,37,00:06:57.058,Pass,True
,,,,,,,,,,,,,,,,1.980852,,,,,,,,,,,,4390a106-b946-4212-b214-0185d005864c,263,,"[27.6, 47.0]",3754112,7,,,,-3.0645256,,Head,,,"[1.7, 45.0]",,Low Pass,,25.977106,,,,,Maarten Stekelenburg,,,,,Recovery,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,18,Southampton,25,"['2a99fcb6-f427-4ee4-88e3-340d1f72f2b3', 'd7d00591-a402-4c56-9d8c-bba2fefa0dfd']",0,,,,,,,,,,,,,,,Southampton,25,00:07:00.707,Pass,
,,,,,,,,,,,,,,,,2.56652,,,,,,,,,,,,40ac4df9-97c0-46b8-81a0-ca2e8c126850,266,,"[2.6, 45.3]",3754112,7,,,,-0.94232506,,Right Foot,,,"[15.9, 27.0]",,Ground Pass,,22.622555,,,,,Maya Yoshida,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,18,Southampton,25,['318ae34e-b377-4ac2-8d2f-2c2f94e37f54'],4,,,,,,,,,,,,,,,Southampton,25,00:07:04.384,Pass,
,,,,,,,,,,,,,,,,1.245188,,,,,,,,,,,,ee019f15-8a44-40fa-b86b-0a07223ddece,269,,"[21.1, 28.0]",3754112,7,,,,0.348771,,Left Foot,,,"[36.5, 33.6]",,Ground Pass,,16.38658,,,,,Victor Wanyama,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,18,Southampton,25,['0bdfbe25-df75-4f37-93ab-4d3ff11855ef'],7,,,,,,,,,,,,,,,Southampton,25,00:07:07.887,Pass,
